lens_id,company,title,date_published,publication_type,patent_status,classification,npl_count,n_jurisdictions,jurisdictions,filter_path,kept
004-275-660-179-56X,alphabet,Method and apparatus for disconnecting a wireless communication link between a communication device and a mobile device,2015-12-15,GRANTED_PATENT,ACTIVE,dual_purpose,1,2,"US, WO",filtered_keep,True
007-043-998-391-994,alphabet,KEYBOARD PROXIMITY SENSING,2015-12-10,SEARCH_REPORT,PENDING,dual_purpose,0,,,removed,False
007-067-547-353-768,alphabet,High Frequency Bi-directional AC Power Transmission,2015-12-10,PATENT_APPLICATION,INACTIVE,pure,,,,pure_auto_keep,True
007-482-924-703-910,alphabet,METHODS AND APPARATUS FOR USING SMART ENVIRONMENT DEVICES VIA APPLICATION PROGRAM INTERFACES,2015-12-24,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
013-569-395-749-110,alphabet,Intelligente Steuerung,2015-12-11,LIMITED_PATENT,EXPIRED,dual_purpose,0,,,removed,False
014-060-678-056-626,alphabet,Navigation images,2015-11-24,GRANTED_PATENT,ACTIVE,dual_purpose,12,9,"AU, CA, CN, DE, EP, JP, KR, US, WO",filtered_keep,True
023-048-144-215-447,alphabet,"Assemblies, devices, and systems for wearable authentication",2015-12-02,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
025-731-461-021-530,alphabet,METHODS AND APPARATUS FOR USING SMART ENVIRONMENT DEVICES VIA APPLICATION PROGRAM INTERFACES,2015-12-24,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
028-849-087-122-376,alphabet,MOBILE CAST RECEIVERS FOR COMPUTING AND ENTERTAINMENT DEVICES,2015-12-30,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
045-648-992-650-967,alphabet,Method and apparatus for random access channel probe initialization using transmit diversity,2015-12-08,GRANTED_PATENT,ACTIVE,dual_purpose,2,4,"CN, EP, US, WO",filtered_keep,True
057-673-345-888-258,alphabet,"DEVICES, METHODS, AND ASSOCIATED INFORMATION PROCESSING FOR SECURITY IN A SMART-SENSORED HOME",2015-12-03,PATENT_APPLICATION,INACTIVE,dual_purpose,1,6,"AU, CN, EP, KR, US, WO",filtered_keep,True
061-805-089-599-989,alphabet,Plastic Optical Fiber for Reliable Low-Cost Avionic Networks,2015-12-31,PATENT_APPLICATION,INACTIVE,pure,,,,pure_auto_keep,True
072-812-215-526-479,alphabet,Method and apparatus for extending an authentication timeout period,2015-12-29,GRANTED_PATENT,INACTIVE,dual_purpose,2,5,"CN, EP, KR, US, WO",filtered_keep,True
073-199-712-260-695,alphabet,Utility portals for managing demand-response events,2015-12-30,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
075-657-978-005-788,alphabet,METHODS AND APPARATUS FOR USING SMART ENVIRONMENT DEVICES VIA APPLICATION PROGRAM INTERFACES,2015-12-24,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
079-573-656-725-00X,alphabet,Methods and systems for conserving power during hover flight,2015-12-08,GRANTED_PATENT,INACTIVE,pure,,,,pure_auto_keep,True
084-923-403-730-618,alphabet,Methods and systems for detecting weather conditions including wet surfaces using vehicle onboard sensors,2015-12-08,GRANTED_PATENT,ACTIVE,pure,,,,pure_auto_keep,True
085-907-281-061-618,alphabet,SYSTEMS AND METHODS FOR CONTROLLING NETWORK CONNECTION OVERHEAD ASSOCIATED WITH MOBILE DEVICE COMMUNICATIONS,2015-12-03,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
091-134-032-029-612,alphabet,Systems and apparatus for tether termination mount for tethered aerial vehicles,2015-12-15,GRANTED_PATENT,INACTIVE,pure,,,,pure_auto_keep,True
096-848-357-438-744,alphabet,Systems and Methods for Controlling Rotation and Twist of a Tether,2015-12-31,PATENT_APPLICATION,INACTIVE,pure,,,,pure_auto_keep,True
098-034-325-272-102,alphabet,METHODS AND SYSTEMS FOR DETECTING WEATHER CONDITIONS USING VEHICLE ONBOARD SENSORS,2015-12-17,PATENT_APPLICATION,ACTIVE,pure,,,,pure_auto_keep,True
099-270-173-415-784,alphabet,Method and system for managing transmit power on a wireless communication network,2015-12-22,GRANTED_PATENT,INACTIVE,dual_purpose,16,5,"BR, CN, EP, US, WO",filtered_keep,True
115-387-606-220-331,alphabet,AKTIVIERUNG WEITERER VORRICHTUNGEN FÜR ZUSATZDATEN,2015-12-23,PATENT_APPLICATION,ACTIVE,dual_purpose,1,4,"CN, EP, US, WO",filtered_keep,True
116-312-709-183-406,alphabet,On-head detection for head-mounted display,2015-12-01,GRANTED_PATENT,INACTIVE,dual_purpose,2,5,"CN, EP, KR, US, WO",filtered_keep,True
123-271-863-010-867,alphabet,Systems and methods for power awareness in mobile applications,2015-12-08,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
126-224-866-839-328,alphabet,KONTEXTBASIERTE PRÄSENTATION EINER BENUTZEROBERFLÄCHE,2015-12-23,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
127-959-293-577-95X,alphabet,METHODS AND APPARATUS FOR USING SMART ENVIRONMENT DEVICES VIA APPLICATION PROGRAM INTERFACES,2015-12-24,PATENT_APPLICATION,ACTIVE,dual_purpose,1,1,US,removed,False
131-483-758-070-846,alphabet,Wiring harness for an aerial vehicle,2015-12-08,GRANTED_PATENT,INACTIVE,pure,,,,pure_auto_keep,True
133-081-400-649-264,alphabet,Methods and Systems for Transitioning an Aerial Vehicle Between Hover Flight and Crosswind Flight,2015-12-10,PATENT_APPLICATION,INACTIVE,pure,,,,pure_auto_keep,True
135-146-903-342-712,alphabet,"SYSTEMS, APPARATUS AND METHODS FOR MANAGING DEMAND-RESPONSE PROGRAMS AND EVENTS",2015-11-24,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
137-332-976-482-144,alphabet,Waking other devices for additional data,2015-12-09,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
139-964-774-258-37X,alphabet,User friendly interface for control unit,2015-12-29,GRANTED_PATENT,ACTIVE,dual_purpose,6,4,"CA, TW, US, WO",filtered_keep,True
146-381-475-461-318,alphabet,System and method for selective removal of audio content from a mixed audio recording,2015-11-24,GRANTED_PATENT,ACTIVE,dual_purpose,4,4,"CN, EP, US, WO",filtered_keep,True
151-161-329-582-839,alphabet,Active phase balancing at facility level,2015-12-22,GRANTED_PATENT,ACTIVE,other,2,1,US,removed,False
151-292-171-261-209,alphabet,Extruded drum surface for storage of tether,2015-12-15,GRANTED_PATENT,INACTIVE,pure,,,,pure_auto_keep,True
154-617-644-714-944,alphabet,METHODS AND APPARATUS FOR USING SMART ENVIRONMENT DEVICES VIA APPLICATION PROGRAM INTERFACES,2015-12-24,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
157-235-558-014-63X,alphabet,Horizontal Tail Surface,2015-12-31,PATENT_APPLICATION,INACTIVE,pure,,,,pure_auto_keep,True
158-667-589-042-719,alphabet,Drive Mechanisms for Use in Controlling Rotation and Twist of a Tether,2015-12-31,PATENT_APPLICATION,INACTIVE,pure,,,,pure_auto_keep,True
162-672-934-839-640,alphabet,Extruded drum surface for storage of tether,2015-12-15,GRANTED_PATENT,INACTIVE,pure,,,,pure_auto_keep,True
167-205-407-589-853,alphabet,"Devices, methods, and associated information processing for security in a smart-sensored home",2015-12-08,GRANTED_PATENT,ACTIVE,dual_purpose,72,6,"AU, CN, EP, KR, US, WO",filtered_keep,True
173-015-278-644-536,alphabet,Efficient resource utilization in data centers,2015-12-15,GRANTED_PATENT,ACTIVE,dual_purpose,3,8,"AU, CN, DE, EP, GB, KR, US, WO",filtered_keep,True
176-129-012-338-384,alphabet,TRAINING MULTIPLE NEURAL NETWORKS WITH DIFFERENT ACCURACY,2015-11-26,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
178-085-624-876-192,alphabet,MANAGING DEVICE RESOURCES AND CONFIGURATION,2015-12-17,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
194-090-027-440-40X,alphabet,GENERATING REPRESENTATIONS OF INPUT SEQUENCES USING NEURAL NETWORKS,2015-12-10,PATENT_APPLICATION,ACTIVE,other,0,,,removed,False
196-316-006-023-190,alphabet,Systems and apparatus for tether termination mount for tethered aerial vehicles,2015-12-22,GRANTED_PATENT,INACTIVE,pure,,,,pure_auto_keep,True
000-217-458-416-989,alphabet,Running Location Provider Processes,2015-11-19,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
010-723-517-604-694,alphabet,METHODS AND DEVICES FOR CALCULATION OF UPLINK TRANSMISSION POWER,2015-10-22,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
011-214-129-088-545,alphabet,Radio-link establishment for multi-state cells,2015-10-27,GRANTED_PATENT,INACTIVE,dual_purpose,4,3,"EP, US, WO",filtered_keep,True
011-794-207-038-302,alphabet,MANAGING DEVICE RESOURCES AND CONFIGURATION,2015-11-19,SEARCH_REPORT,PENDING,dual_purpose,0,,,removed,False
015-738-479-726-298,alphabet,EXTRUDED DRUM SURFACE FOR STORAGE OF TETHER,2015-11-12,SEARCH_REPORT,PENDING,pure,,,,pure_auto_keep,True
023-325-953-790-866,alphabet,WÄRMEREGELUNG MITTELS VERTEILTER SENSOREN,2015-11-18,PATENT_APPLICATION,ACTIVE,dual_purpose,1,5,"CA, CN, EP, US, WO",filtered_keep,True
025-606-802-021-377,alphabet,Light emitting diode assembly,2015-11-03,GRANTED_PATENT,INACTIVE,other,5,1,US,removed,False
025-710-069-661-207,alphabet,METHODS AND DEVICES FOR CALCULATION OF UPLINK TRANSMISSION POWER,2015-10-29,PATENT_APPLICATION,PENDING,dual_purpose,1,2,"US, WO",filtered_keep,True
030-166-018-948-093,alphabet,Method and apparatus for keyword graphic selection,2015-11-10,GRANTED_PATENT,ACTIVE,dual_purpose,16,4,"CN, EP, US, WO",filtered_keep,True
042-861-109-257-87X,alphabet,SYSTEMS AND METHODS FOR POWER MANAGEMENT OF A MODULAR MOBILE ELECTRONIC DEVICE,2015-10-15,PATENT_APPLICATION,PENDING,dual_purpose,1,5,"CN, EP, KR, US, WO",filtered_keep,True
047-068-377-286-384,alphabet,Controlled power-efficient operation of wireless communication devices,2015-11-10,GRANTED_PATENT,EXPIRED,dual_purpose,15,1,US,removed,False
047-264-040-880-394,alphabet,Line balancing for a three-phase alternating current system,2015-10-20,GRANTED_PATENT,ACTIVE,other,0,,,removed,False
047-393-866-387-476,alphabet,Smart hazard detector providing follow up communications to detection events,2015-11-17,GRANTED_PATENT,ACTIVE,pure,,,,pure_auto_keep,True
048-920-891-453-04X,alphabet,Method and system for virtual mobile game session discovery and player matching,2015-10-20,GRANTED_PATENT,ACTIVE,dual_purpose,1,1,US,removed,False
053-112-588-309-26X,alphabet,Battery pack,2015-10-20,GRANTED_PATENT,ACTIVE,other,1,1,US,removed,False
054-790-520-591-974,alphabet,ENCLOSURE COOLING USING EARLY COMPRESSOR TURN-OFF WITH EXTENDED FAN OPERATION,2015-10-15,PATENT_APPLICATION,ACTIVE,other,0,,,removed,False
056-254-007-354-445,alphabet,ELECTRICAL LOAD MANAGEMENT,2015-11-12,PATENT_APPLICATION,INACTIVE,other,0,,,removed,False
057-523-630-946-580,alphabet,"SYSTEMS, METHODS AND APPARATUS FOR ENCOURAGING ENERGY CONSCIOUS BEHAVIOR BASED ON AGGREGATED THIRD PARTY ENERGY CONSUMPT",2015-10-22,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
057-856-565-279-448,alphabet,Smart-home hazard detector providing sensor-based device positioning guidance,2015-11-10,GRANTED_PATENT,ACTIVE,pure,,,,pure_auto_keep,True
066-518-025-124-407,alphabet,Facial feature detection,2015-11-03,GRANTED_PATENT,ACTIVE,other,4,6,"AU, CN, DE, GB, KR, US",filtered_keep,True
066-934-203-637-33X,alphabet,RUNNING LOCATION PROVIDER PROCESSES,2015-11-19,PATENT_APPLICATION,PENDING,dual_purpose,1,5,"CN, EP, KR, US, WO",filtered_keep,True
067-835-009-320-235,alphabet,ELECTRICAL LOAD MANAGEMENT,2015-11-12,PATENT_APPLICATION,PENDING,other,0,,,removed,False
068-426-021-318-014,alphabet,Methods and Systems for Conserving Power During Hover Flight,2015-11-19,PATENT_APPLICATION,INACTIVE,pure,,,,pure_auto_keep,True
070-006-939-761-379,alphabet,SECURITY IN A SMART-SENSORED HOME,2015-11-20,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
080-646-928-270-361,alphabet,Efficient communication for devices of a home network,2015-11-17,GRANTED_PATENT,ACTIVE,dual_purpose,3,11,"AU, BR, CA, CN, EP, JP, KR, MX, RU, US, WO",filtered_keep,True
080-777-265-593-054,alphabet,"SYSTEMS, METHODS AND APPARATUS FOR ENCOURAGING ENERGY CONSCIOUS BEHAVIOR BASED ON AGGREGATED THIRD PARTY ENERGY CONSUMPT",2015-10-15,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
081-913-903-602-606,alphabet,UTILITY PORTALS FOR MANAGING DEMAND-RESPONSE EVENTS,2015-11-24,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
085-579-369-111-878,alphabet,Methods and systems for transitioning an aerial vehicle between crosswind flight and hover flight,2015-10-27,GRANTED_PATENT,INACTIVE,pure,,,,pure_auto_keep,True
089-520-484-977-596,alphabet,Path based power generation control for an aerial vehicle,2015-10-27,GRANTED_PATENT,INACTIVE,pure,,,,pure_auto_keep,True
090-664-686-491-808,alphabet,Multi-string led current control system and method,2015-10-20,GRANTED_PATENT,INACTIVE,other,0,,,removed,False
093-924-240-149-52X,alphabet,MULTI-STRING LED CURRENT CONTROL SYSTEM AND METHOD,2015-10-21,PATENT_APPLICATION,INACTIVE,other,0,,,removed,False
095-290-561-336-765,alphabet,Airborne Rigid Kite With On-Board Power Plant For Ship Propulsion,2015-10-22,PATENT_APPLICATION,INACTIVE,pure,,,,pure_auto_keep,True
100-542-767-346-544,alphabet,AIRBORNE RIGID KITE WITH ON-BOARD POWER PLANT FOR SHIP PROPULSION,2015-10-22,PATENT_APPLICATION,PENDING,pure,,,,pure_auto_keep,True
105-475-694-453-342,alphabet,Thermostat user interface,2015-11-24,GRANTED_PATENT,ACTIVE,dual_purpose,2,6,"CA, CN, EP, JP, US, WO",filtered_keep,True
106-075-049-764-31X,alphabet,Systems and methods for controlling network connection overhead associated with mobile device communications,2015-11-24,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
114-016-808-100-785,alphabet,Mobile device display management,2015-11-10,GRANTED_PATENT,ACTIVE,dual_purpose,14,7,"AU, CN, EP, JP, KR, US, WO",filtered_keep,True
114-647-070-009-571,alphabet,Controlling an HVAC system during demand response events,2015-10-29,PATENT_APPLICATION,ACTIVE,other,0,,,removed,False
125-834-475-560-356,alphabet,TEMPERATURE CONTROLLER WITH MODEL-BASED TIME TO TARGET CALCULATION AND DISPLAY,2015-10-22,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
134-825-404-376-238,alphabet,ANTICIPATORY LIGHTING FROM DEVICE SCREENS BASED ON USER PROFILE,2015-11-19,PATENT_APPLICATION,PENDING,dual_purpose,1,4,"CN, EP, US, WO",filtered_keep,True
135-507-317-989-418,alphabet,DELAYED SHUT DOWN OF COMPUTER,2015-10-29,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
146-576-172-727-529,alphabet,Selective execution of scheduled operations by an intelligent controller,2015-10-29,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
179-106-825-908-492,alphabet,Methods and systems for transitioning an aerial vehicle between crosswind flight and hover flight,2015-11-03,GRANTED_PATENT,INACTIVE,pure,,,,pure_auto_keep,True
187-439-257-518-546,alphabet,Voice actions on computing devices,2015-10-29,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
190-481-851-722-678,alphabet,Portable electronic device and method for controlling operation thereof based on user motion,2015-11-17,GRANTED_PATENT,ACTIVE,dual_purpose,6,7,"AU, CN, EP, KR, TW, US, WO",filtered_keep,True
190-678-215-544-187,alphabet,Thermostat user interface,2015-11-03,GRANTED_PATENT,ACTIVE,dual_purpose,3,6,"CA, CN, EP, JP, US, WO",filtered_keep,True
196-104-875-042-225,alphabet,SYSTEMS AND APPARATUS FOR TETHER TERMINATION MOUNT FOR TETHERED AERIAL VEHICLES,2015-10-22,SEARCH_REPORT,PENDING,pure,,,,pure_auto_keep,True
002-798-285-405-579,alphabet,Thermal adjustment using distributed sensors,2015-09-09,PATENT_APPLICATION,INACTIVE,dual_purpose,0,,,removed,False
003-119-232-044-115,alphabet,Automatically activated visual indicators on computing device,2015-10-06,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
003-206-694-286-480,alphabet,METHODS AND SYSTEMS TO DETERMINE A CONTEXT OF A DEVICE,2015-09-10,GRANTED_PATENT,INACTIVE,dual_purpose,0,,,removed,False
007-789-539-339-880,alphabet,Buttonless display activation,2015-10-13,GRANTED_PATENT,ACTIVE,dual_purpose,5,4,"CN, EP, US, WO",filtered_keep,True
007-909-230-725-867,alphabet,Thermostat battery recharging,2015-10-01,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
008-954-129-048-848,alphabet,DISPLAY VIEWING DETECTION,2015-09-17,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
014-403-941-921-253,alphabet,Thermostat battery recharging,2015-10-01,PATENT_OF_ADDITION,ACTIVE,dual_purpose,0,,,removed,False
018-135-129-619-691,alphabet,Electronic device with enhanced method of displaying notifications,2015-10-06,GRANTED_PATENT,ACTIVE,dual_purpose,12,4,"CN, EP, US, WO",filtered_keep,True
020-130-288-729-029,alphabet,Method and apparatus for user interaction data storage,2015-10-06,GRANTED_PATENT,ACTIVE,dual_purpose,13,5,"AU, CN, EP, US, WO",filtered_keep,True
022-389-252-910-876,alphabet,METHOD AND APPARATUS FOR MANAGING THE SCHEDULING OF UNSCHEDULED EVENTS,2015-09-24,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
034-295-200-666-160,alphabet,DISPLAY VIEWING DETECTION,2015-09-17,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
034-328-775-971-279,alphabet,Radiator Configuration for a Flying Wind Turbine that Passively Controls Airflow,2015-09-10,PATENT_APPLICATION,INACTIVE,pure,,,,pure_auto_keep,True
040-742-492-897-268,alphabet,System wakeup based on changes in physical environment,2015-10-06,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
046-755-454-657-029,alphabet,MODULE LEVEL REDUNDANCY FOR FUEL CELL SYSTEMS,2015-10-08,PATENT_APPLICATION,INACTIVE,dual_purpose,0,,,removed,False
047-305-320-062-749,alphabet,SYSTEMS AND METHODS FOR POWER MANAGEMENT OF A MODULAR MOBILE ELECTRONIC DEVICE,2015-10-08,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
050-626-297-509-623,alphabet,Electronic device with enhanced notifications,2015-10-06,GRANTED_PATENT,ACTIVE,dual_purpose,15,4,"CN, EP, US, WO",filtered_keep,True
053-503-576-348-462,alphabet,MANAGING DEVICE RESOURCES AND CONFIGURATION,2015-10-01,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
054-145-675-792-920,alphabet,Forming an Interconnection for Solid-State Batteries,2015-10-01,PATENT_APPLICATION,ACTIVE,other,0,,,removed,False
065-271-634-714-113,alphabet,Radiator and Duct Configuration on an Airborne Wind Turbine for Maximum Effectiveness,2015-09-10,PATENT_APPLICATION,INACTIVE,pure,,,,pure_auto_keep,True
072-231-716-416-301,alphabet,SMART-HOME HAZARD DETECTOR PROVIDING SENSOR-BASED DEVICE POSITIONING GUIDANCE,2015-09-10,PATENT_APPLICATION,ACTIVE,pure,,,,pure_auto_keep,True
079-649-732-351-619,alphabet,Navigation queries,2015-10-01,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
094-753-459-385-917,alphabet,MANAGING DEVICE RESOURCES AND CONFIGURATION,2015-10-01,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
096-720-817-120-073,alphabet,MOBILE DEVICE DISPLAY MANAGEMENT,2015-09-17,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
104-442-151-419-634,alphabet,Activity-based remaining battery life,2015-09-22,GRANTED_PATENT,ACTIVE,dual_purpose,1,1,US,removed,False
107-993-214-268-010,alphabet,CHIPS INCLUDING CLASSICAL AND QUANTUM COMPUTING PROCESSORS,2015-09-24,PATENT_APPLICATION,PENDING,dual_purpose,2,5,"AU, CA, EP, US, WO",filtered_keep,True
110-359-993-755-415,alphabet,MANAGING DEVICE RESOURCES AND CONFIGURATION,2015-10-01,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
117-587-795-972-012,alphabet,Methods for perching,2015-10-13,GRANTED_PATENT,INACTIVE,pure,,,,pure_auto_keep,True
123-771-124-349-761,alphabet,Notebook computer and cell phone assembly,2015-10-06,GRANTED_PATENT,INACTIVE,dual_purpose,0,,,removed,False
128-577-271-969-461,alphabet,CHIPS INCLUDING CLASSICAL AND QUANTUM COMPUTING PROCESSERS,2015-09-24,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
136-560-533-333-295,alphabet,SYSTEMS FOR ENABLING MODULAR MOBILE ELECTRONIC DEVICES,2015-10-15,PATENT_APPLICATION,PENDING,dual_purpose,1,5,"CN, EP, KR, US, WO",filtered_keep,True
142-623-841-986-696,alphabet,USER-RELOCATABLE SELF-LEARNING ENVIRONMENTAL CONTROL DEVICE CAPABLE OF ADAPTING PREVIOUS LEARNINGS TO CURRENT LOCATION I,2015-10-01,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
